user,prediction
f7fe6a1826,1.0
c615057bf8,0.0
387f803989,0.0
1d02a22750,0.0
789944bf83,0.0
a65591dba8,0.0
26400c95e4,0.0
176acae9db,0.0
b3380e5b29,0.0
d6fd1068f1,0.0
0de8361cb0,0.0
3d901851d9,0.0
4e5ca3bee7,0.0
314b0b63e5,0.0
c0d6bbb540,0.0
749cb55972,0.0
d63f8321b4,0.0
81caaab7d0,0.0
8c382b2bf7,0.0
ba369c50b5,0.0
7a9e475dcf,0.0
072c5bd146,0.0
a3bf4a3fe1,0.0
2cbc1efbe6,0.0
be19ef47ee,0.0
0675216283,0.0
28fba30652,1.0
0067d0e28c,0.0
93be637d19,0.0
84be4a0bd1,0.0
d122a9cfa6,0.0
3120dc2df0,0.0
0bde794794,0.0
2622978a4e,0.0
34c3b76590,0.0
23794449c2,0.0
6ae6ec2c69,0.0
396b1d5bce,0.0
5eed2f9a4c,0.0
e5ccbd025f,0.0
e436513514,0.0
7b37e2641a,0.0
fc3ebebe86,1.0
9b1d1a94c9,0.0
72c7f42624,0.0
1ef2e688bf,0.0
fdd2d15b54,0.0
1acbc0628f,0.0
634ac3ef55,1.0
1f12e7d52f,0.0
e5f7d25574,1.0
c5b36495ca,0.0
22d6c5644d,0.0
dc1493bb5a,0.0
711a7f95ca,0.0
24e95c9071,0.0
5c287299a8,1.0
1e56d5c3b5,1.0
436069d5f8,0.0
150f11ce36,0.0
77eaa09ad8,0.0
9837970b3a,0.0
c00177a99f,0.0
60dca37826,0.0
ac28d84c3f,0.0
231d4cbf14,0.0
e83b8041e5,0.0
be3df492e7,0.0
214a7de844,1.0
90ef1a0d12,1.0
05130678d6,0.0
18855d22cc,0.0
1fd93906a9,0.0
7d3db004f8,0.0
e261eff082,0.0
25f8c543c7,0.0
62db2fb7ad,0.0
5fec1c26d9,0.0
fa10e4e757,0.0
a2a69ca0c2,0.0
386222c70c,0.0
c9ecef0dd1,0.0
ef05255398,0.0
a2fcd05c77,0.0
c9dc81c54d,0.0
87cdb87137,0.0
0d7912dcbe,0.0
8acf4944b5,0.0
674b470d26,0.0
c368e22238,0.0
c683b3d48a,0.0
956c121eb1,0.0
f6abbbdfbc,0.0
8386c71758,0.0
b81d13b106,0.0
57f225bcb1,0.0
34d2b2b8fb,1.0
8d86cea711,1.0
78e77021f5,0.0
136018d299,1.0
b4899e7658,0.0
167d0b4828,0.0
0e77c5eb77,0.0
696e246bb7,1.0
3461cd37d1,0.0
2db287408d,0.0
58103bbcb1,0.0
e8c1f3869e,0.0
892a715290,0.0
59a33918e1,0.0
688de1cbc3,1.0
9b02624485,0.0
ee456b7a1d,0.0
7a28fd969b,0.0
15757579a5,0.0
ed16790c37,0.0
1589bcf06f,0.0
373a48b35a,0.0
c469d559b9,0.0
0e96bcfb18,0.0
a0964b7525,0.0
b6fea54f50,0.0
c7e6c52363,0.0
2badcc8eb1,0.0
f6537438fe,0.0
83fd7d61b9,0.0
5b74f21e9a,1.0
9a024bfea4,0.0
44457472b3,0.0
cfcaf6fb2d,0.0
306e8e3ec1,0.0
e2133381f3,0.0
802413db3f,0.0
17a7dec92a,0.0
e2f12b863a,0.0
39907ab5b3,0.0
47e7f53cc6,1.0
20e3a95f7d,0.0
ca94679123,0.0
7a975df6b5,0.0
d7bf5fd9e5,0.0
4f9e83d2f7,0.0
f8587e21d2,0.0
2af23406d4,0.0
1d24ba7158,0.0
fa2bf2774e,0.0
28e806bb82,0.0
26bc1ca972,0.0
13b075b690,1.0
e27bb2b940,0.0
a19d3c112d,0.0
9e298822a2,1.0
c9850e724c,0.0
da4c96a43a,0.0
278ea556d9,0.0
6a8508455b,0.0
798c3609b0,0.0
469284ee03,0.0
9de36ab8cd,0.0
886638fda3,0.0
6f3b5f8bc7,0.0
9fc4c13a75,0.0
46eedaab63,0.0
070b87ce2c,0.0
1be658871a,1.0
fc4da5eda2,0.0
ca47d6f95e,0.0
13dc31da9c,0.0
7a9b59e0c4,0.0
35daa081b0,0.0
7ad06e67ae,1.0
08fb9e9cbf,1.0
c06fd207a6,0.0
b433d51589,0.0
298c8c458e,0.0
0a7dd0e7c8,0.0
ac0d721917,0.0
fa10a9cdb7,0.0
7e6dd1275a,0.0
e4f6d28f50,0.0
5c167fb2eb,0.0
04575c48c0,0.0
4e2a364fa4,0.0
ba85179a84,0.0
7bf002d9b0,0.0
0d5906da81,0.0
58fa41ef3c,0.0
97a4c6e7e1,0.0
145a372f2c,0.0
e99063cd4b,0.0
eaf214870d,0.0
604e95e0d5,0.0
ec0e44d951,0.0
5bd60ee37d,0.0
61bd789855,0.0
b869135352,0.0
4ed9e11ef0,0.0
957d24ad70,0.0
688e84e53d,0.0
0d7e8e7e57,0.0
20c3961fab,0.0
d9a8fce414,0.0
00e50ad4d4,0.0
82e9cf3f4a,0.0
5b7982902b,0.0
4f22ffbe11,0.0
1c7469d4ca,1.0
a8fc64ca5f,0.0
fb497df7d8,0.0
e3a6f573c6,0.0
831f58a0b0,0.0
df3df32ccb,0.0
5795410f77,0.0
3eb33752fb,0.0
cb964791f6,0.0
658f296fdc,0.0
e27321f8c3,0.0
08a3099f72,0.0
e1a5419cbe,0.0
cb147b2c6c,0.0
c92baeb4e8,0.0
668748053b,0.0
5f5e2741c2,0.0
849d671f61,0.0
930d86a619,0.0
f9f3b7ed4e,0.0
f690b42446,0.0
b2ee735e1c,0.0
0c296c81c2,0.0
6b91c343c6,0.0
a033ae5089,0.0
5383756b7e,0.0
9861c47da5,0.0
96bdd1fa5d,0.0
4eac9156ff,0.0
2bcee152d5,0.0
8804cfe56a,1.0
b54fed26e9,0.0
93dba32f10,0.0
16546015a8,0.0
dcd77bd79a,0.0
ea02595a00,0.0
f9983b90c3,0.0
4dab6074fa,0.0
22866539bd,0.0
a12bae47f0,1.0
376fd51659,0.0
f1e3c608aa,0.0
93a2c50109,0.0
73dc15d033,0.0
8a6472dda4,1.0
59005682d8,0.0
d171c7473e,0.0
fab5daf140,0.0
83a9a510c1,0.0
970b02bd79,0.0
e30cdc236f,0.0
ec417f9a3f,1.0
4a5912082d,0.0
8a387c8a2a,1.0
cacdf286c0,0.0
0a8483632c,0.0
66dfcff622,1.0
8ba6c17d5e,0.0
baae0319ff,0.0
75a34417d6,0.0
e095cdaf6e,0.0
dccccfec0f,0.0
b9d7869956,0.0
f20fefc843,0.0
d86186f827,0.0
1dcb71ac68,0.0
be2c21ef09,1.0
8761138800,0.0
cbecbd8cbb,1.0
6c8632e8d6,0.0
32839f1711,0.0
da85d36ee1,0.0
e60d3e242d,0.0
bc8cfba1a1,0.0
ecf3ca1bfb,0.0
0143b99b9f,0.0
2dc1c8d955,0.0
766df24bd7,0.0
642d1bb713,0.0
7392213730,0.0
c3ffd67680,0.0
eaf04c0129,1.0
6ad164125a,0.0
8f28fa921c,0.0
bbd8af9eae,0.0
65c178f4d5,0.0
5e5702a1fb,0.0
b3fa62ef88,0.0
2d9ae27c18,0.0
6cfeefca29,0.0
b5a220dfe7,0.0
dd0bb974c2,0.0
b9584d3aa5,0.0
3c9506bce3,0.0
8f21370959,0.0
334c3e8b60,0.0
3d612fd03c,0.0
9a4457cd96,0.0
d5492c09e6,0.0
5942d18dee,0.0
6467160e95,0.0
15add120bb,0.0
8ca62110e9,0.0
046fe48f86,0.0
1d0bdf7822,0.0
ec62fb2f1e,0.0
8702d610b4,0.0
3429db61b3,0.0
0b2d23e55a,0.0
7b56247329,1.0
b9ee114b9e,0.0
f236d30434,0.0
bd27d230a7,0.0
feeb30bfb7,0.0
fe74a8ef99,0.0
b464ee9286,0.0
43656da0a7,0.0
95f8fc909a,0.0
c5933846da,0.0
9ac54cba51,1.0
c394014ad1,0.0
b9ea583477,1.0
99a84c03d0,0.0
ed8392828a,0.0
b75b953306,0.0
3bb702fad9,0.0
262986ecc3,0.0
9822db525d,0.0
cab287c90f,0.0
39954aa633,0.0
e28ae46c19,0.0
616ea07e52,0.0
6e91dc1034,0.0
a35b3d359f,0.0
5d2709653c,0.0
d87d1613dd,0.0
ddcc358c09,0.0
7049e355a0,0.0
92b6a5fa44,0.0
ac1a98e49b,0.0
01429be185,0.0
d80a16d384,0.0
d12c19acf4,0.0
91e9f9e354,0.0
f34956d24a,0.0
8045b67287,0.0
401a3d9685,1.0
4001e4aecf,1.0
37ebebdeef,0.0
ef9673bbb0,0.0
8250943861,0.0
308a366ab3,0.0
12d5aa4b37,0.0
023507517c,0.0
43b2f6f980,0.0
7d90c65e4b,0.0
a12633f407,0.0
a4a023c3a0,1.0
2f134e4f59,0.0
aad6b3b84a,0.0
0ea7cab671,0.0
5610b01979,0.0
e2ea84f0d8,0.0
c9b8e2b27b,0.0
c71a1a06a2,0.0
025d3b3654,0.0
481a8ad1a4,0.0
9a2e7906fc,0.0
779019f935,0.0
e947c1e0c0,0.0
7f42422187,0.0
2971bb6e9e,0.0
800f8e2294,0.0
2736ac5f3a,0.0
958ed93e2e,1.0
34e97ededa,0.0
b7706873c7,0.0
fe0205635a,0.0
90b6e90ee0,0.0
b97da7b632,0.0
c5be927fff,0.0
7e88d710ed,0.0
02b2647ea4,1.0
82930e8985,0.0
858c1d5915,0.0
99c31ae6b7,1.0
d84248bbad,0.0
12c10c878a,0.0
f3a99083bd,0.0
ec868b6fa0,0.0
d4b7c22e94,0.0
f0234a610d,0.0
a130d94bfd,0.0
b749a19b35,0.0
d7b1759b04,0.0
773db9d4eb,0.0
5fc6376eb2,0.0
8a56d8402f,0.0
d8ce289728,0.0
eadf6691d8,0.0
a6793d0446,0.0
124d769086,0.0
5dffd5a715,0.0
596045e30b,0.0
9ddfcb882f,0.0
1fd0bfcd41,0.0
370ac0409f,0.0
ea3cc256f9,0.0
0e16a0e528,0.0
ac96731246,0.0
5a4a85f33e,0.0
75b9230f26,0.0
0af0b5e5f0,0.0
fb1f226c31,0.0
c858147b16,0.0
3a64e1b4cc,0.0
a7224a09e0,0.0
5923022a9e,0.0
315009af7c,0.0
84bfeb5cd7,0.0
c8f3acf7e8,0.0
0108d3b71b,0.0
436a308dc0,0.0
cff22cde5b,0.0
75fac2327a,0.0
dea7f3c647,0.0
491fee6783,0.0
6b08a25eaf,0.0
1a8f032691,0.0
5be569fd6e,1.0
af626c2a81,1.0
943463351c,1.0
c72597aece,0.0
53cdfdd8cc,0.0
7eb7a34ca5,0.0
b1f43bc7b2,1.0
7ac1048bb8,0.0
38dcdf43be,0.0
f5ecf00b00,1.0
7cc0aae39d,0.0
348ba299fb,0.0
cebd4c2a1c,1.0
d794aef9b8,0.0
46ce247038,0.0
ecd393be76,0.0
9d07429a3a,0.0
7438807db5,0.0
9dd46d5be6,0.0
debd04a25a,0.0
507af828da,0.0
5c896e2daa,0.0
498d64dc2f,0.0
f6d1314382,0.0
e3a202acb8,0.0
39a761ef95,0.0
c72afa9db2,1.0
6bf40cfd16,0.0
8d21eb2679,0.0
e65542d29a,0.0
3a8f02eea0,0.0
673933b677,0.0
2d2d3f8ef2,0.0
f02b53a5b2,0.0
aca67f6eb6,0.0
21f231d945,0.0
bd17c5ae26,0.0
4aa9d919ce,0.0
a2e2307f39,0.0
79d884a1d7,0.0
7537ce1603,0.0
9a606f72b4,0.0
d3afabea05,0.0
63ec4d7c27,0.0
c61d0dd941,0.0
f5443c4b33,0.0
68fc814d14,0.0
f28e4d083e,0.0
3213e770a2,0.0
c47921a685,1.0
cd1a3e2179,0.0
a57eb33c05,0.0
0bdc01673e,0.0
c23e6c8659,0.0
853b081085,0.0
c00c19557c,0.0
10a143ce3e,0.0
9ca55b72bb,0.0
f239167d48,0.0
d12c934b71,1.0
d00c7b8fd7,0.0
2aa9d55653,0.0
1f6d4ce7da,0.0
c234e7fb9f,0.0
d417ecc012,0.0
e54d650170,0.0
eb5f88169e,0.0
481c3e6dbd,0.0
54d162cacd,0.0
6105fafdb3,0.0
07b5674105,0.0
a272a6321d,0.0
2084ba14de,0.0
482f8eed42,0.0
66c67e67ae,0.0
42f8a9c1fa,0.0
6c2be08723,0.0
06f8e60f13,0.0
83c42e22ab,0.0
1ddce77491,0.0
f543c545d6,0.0
7d17bfb89b,0.0
86b521bcb5,0.0
f8a0f3dce1,0.0
597168459a,0.0
295ab1bd3d,0.0
84395c4d6c,0.0
5258c1bb47,0.0
06e04bbb07,0.0
d8bcd38fd7,1.0
1c2f047f15,0.0
dcd49a4bf8,0.0
be89494104,0.0
465807e08c,0.0
e74b22adfb,0.0
fee0485305,0.0
fbef69cd89,0.0
42ea8d2be5,0.0
9c23ffba68,0.0
f3550555fb,0.0
34390c2b03,0.0
1310482eec,0.0
09d266981e,0.0
a30b13b4d7,0.0
77eab180da,0.0
ed28c9c899,0.0
fb9989212c,0.0
aad59494e7,0.0
0d18f571fc,0.0
bf518e4ae8,0.0
60fa9cd2fa,0.0
e772e263a8,0.0
2dcceff2fb,0.0
e25f1063e7,0.0
9a6fde8959,0.0
e2b5362ed9,0.0
a997439236,0.0
38919235b7,0.0
462a48ccd6,0.0
2a22489991,0.0
660749f141,0.0
0c6bd7f4dd,0.0
34c7275d0c,0.0
41bd31461b,0.0
ceeeacbf1c,0.0
b61e6d261c,0.0
f7c9135092,0.0
99128d8978,0.0
c1894bfc22,0.0
da60311672,0.0
1562f5e2aa,0.0
b477196cba,0.0
01bab9b0fa,0.0
dc7552a7f8,0.0
b89102d358,0.0
60f28557a5,0.0
61ae854be7,0.0
297b7c235a,0.0
7798059320,0.0
a01487a5fd,0.0
b370d1eb8a,1.0
c4f8acef58,0.0
77fba0d80f,0.0
44747f628b,0.0
3aecc5563b,0.0
7decff1df9,1.0
4fe96b0a1a,0.0
a2a931c9d9,0.0
b2de210dc4,0.0
69d5b8cb5e,0.0
7d38f60f22,0.0
6814b934db,0.0
a9c6d2cde4,0.0
07ced22a5f,0.0
7b2537834d,0.0
28a1aed6a4,0.0
dcd7804077,0.0
14ecd783c4,0.0
17e9f4166f,0.0
c93c98dca2,0.0
8257b4f424,0.0
f296a13a46,0.0
b01d7ffb8a,0.0
f168a24ec7,0.0
4f56c743d1,0.0
bc1dbce4cf,0.0
d9826d07d0,0.0
83187be0a9,0.0
afa9fa488f,0.0
5d800fa6e5,1.0
73a5fea662,0.0
e8967a5ff6,0.0
6cdeef1fb4,0.0
2419070c0a,0.0
72bdb12807,0.0
425b01c5ed,0.0
4481008428,0.0
ab86efd4a6,0.0
90f2d502c0,1.0
ea14893b7c,0.0
64220f39cf,0.0
9af2863fd5,0.0
c4bf6ea425,0.0
9b2ba31cdf,0.0
e5f6c41df1,0.0
87f66ef6d0,0.0
c9d2a9240e,0.0
ee4b7fb78e,0.0
bc167aa19e,0.0
aac7ccfd4e,0.0
444f5f29ef,0.0
45bc28fe3d,0.0
a42b95cf7a,0.0
425f6af224,0.0
9604c6890c,0.0
f468c598f6,0.0
11124ba162,0.0
12a4d133c4,0.0
5eac7ad4b7,0.0
d73b54979d,0.0
082f9aa330,0.0
5c18bfad2c,0.0
6a886ad77f,0.0
49a6b834e2,0.0
cf892bc844,0.0
8975eed96d,1.0
1272a2ec2a,0.0
3e0a909441,0.0
91bd966024,1.0
10791da40d,0.0
997a5ac5dd,0.0
a586eb3dfb,0.0
cacadbcf8e,0.0
84e6c1b6cd,0.0
def4db5854,0.0
9990e512e0,0.0
dd58d979ec,1.0
ee6eed6b45,0.0
489eac2058,0.0
378a7440d6,0.0
f6f76d8fdb,0.0
96a1607de3,0.0
52e0133f13,0.0
a0cbe5d43e,1.0
386234f5bd,0.0
e265c87e12,0.0
8955ed6d2c,0.0
aaab946093,0.0
fa70c76b65,0.0
a2583a7aa4,0.0
13d3387d7e,0.0
34f90d1679,0.0
2bb0231e8c,0.0
2a2e229337,0.0
1734413f51,0.0
0e82ef0e43,0.0
becc338ad3,0.0
1072a1d719,0.0
65ea6f2f80,0.0
cc6b8e02e4,0.0
120fb15cae,0.0
11b4fcafc9,0.0
64e4d03499,0.0
9b78707d24,0.0
5edf015c1d,0.0
8fe2662582,0.0
9f69369e29,0.0
ce098ee761,0.0
d6fc83a8c6,0.0
09f25913fc,0.0
6791af6a2d,0.0
0434115bac,0.0
c535febaec,0.0
6534df0c8a,0.0
b5b9254f74,0.0
11262e0f11,0.0
d0dece62f3,0.0
e2ce16546d,0.0
8b92624514,0.0
3b899b88f8,0.0
1fd1b6827c,0.0
bb9556da6d,0.0
ab949c989a,0.0
85cf228135,0.0
60a5c0f2a3,0.0
6e670d3b81,0.0
a3fafce1e0,0.0
04e9ad39e9,1.0
ca333b9c5b,0.0
a1a2b5a1ac,1.0
3a6c9d3735,0.0
3909b287f6,0.0
c52c2a0f90,0.0
5ad050415b,0.0
79569bea9f,1.0
8bcc4ffac4,0.0
fa5d7cfc44,0.0
d25de6107c,0.0
731f9c1a4c,1.0
f8bfa92811,0.0
9dfa8fce37,1.0
2c03400a01,0.0
f046ec8c1c,1.0
66cf2b82f3,0.0
932d26ee41,1.0
5a6cd3b3f3,0.0
996747a172,0.0
2c09f4157c,0.0
76fc2fefd6,0.0
4fabf724a9,0.0
ad241c0207,0.0
84230c5c91,0.0
05c2840d2d,0.0
7341a1042e,0.0
8fc4241020,0.0
8ef76c6604,1.0
3a68f84061,0.0
d6a6e90d0d,0.0
5eaabb5097,0.0
266b69d577,0.0
dd1bf46513,0.0
9ff3403f01,0.0
f9708393c9,0.0
e1ebfd42cc,0.0
7586f36261,0.0
f45eab6bd3,0.0
0666e258e9,0.0
30808b53a4,0.0
4f36be4442,0.0
9bcde40ad2,0.0
44421c0b0b,0.0
e8b7243ff2,0.0
852c331d8a,0.0
bf3ee56826,0.0
1aeea5bd4d,0.0
49360f4463,0.0
12d5575d55,0.0
3ab222b030,0.0
51d45ebcae,0.0
1aece78ae6,0.0
ed5e353211,1.0
683e8b9651,0.0
39331a3fb6,0.0
557d1c79a3,0.0
0b19cc4bb2,0.0
76accc0f59,0.0
825efa6ad1,1.0
062446ac94,0.0
6f97deb864,0.0
6071a11497,1.0
58be4f328b,0.0
8da987e540,0.0
c63507b13e,0.0
9269a3bea2,0.0
79a2768c4f,0.0
6f1af0c286,0.0
8f818a5878,0.0
8944b186d5,0.0
652090b0b7,1.0
0da88703c5,0.0
dc78eef9ce,0.0
865c4c3e41,0.0
f3892d69b5,0.0
0543bd9a60,0.0
78152fa97b,0.0
8e68b0a9aa,0.0
7063520a08,1.0
73f658e055,1.0
5deae50ee5,0.0
129b556899,0.0
b6e9cccad9,0.0
7247b571c9,1.0
4f90f7cc9d,0.0
7d465ecbec,0.0
5af79ff678,0.0
3e1951b49d,0.0
2ee8149e3e,0.0
c0c492a854,0.0
4488ecd04b,0.0
76cc3c99c9,0.0
ec4a373d92,0.0
b85f6ece3d,0.0
530ad80271,1.0
e313f5261b,0.0
c318700264,0.0
5d7f75af19,0.0
540e950feb,0.0
43da0383ef,0.0
48861ef8e4,0.0
9218233875,0.0
317b238d77,0.0
88dc7f8a66,0.0
d48d257c38,0.0
2266e84f39,0.0
8c7c63d609,0.0
5347dca12c,1.0
92b437ecf3,0.0
508ac922bd,0.0
c7d2d79a5c,0.0
dba740f28a,0.0
c2c7cfd344,0.0
f1a98ef21d,0.0
61c6edb7b8,0.0
989c59372d,0.0
d0e5683526,0.0
fdd1a5c2aa,0.0
6e458c8966,0.0
07ac435a84,0.0
8969cf8e26,0.0
7d1e095502,0.0
67e15270cf,0.0
f61d22cdfd,0.0
bb2f43c16f,0.0
39a8fefe19,0.0
bed4ec1005,0.0
c4b108122d,0.0
66d520faa0,0.0
38f2ce7aa0,0.0
dceb8c7e03,0.0
6f04a79eec,0.0
bacee8ecd6,0.0
54ffa83482,0.0
84e382ff7e,0.0
f81cfb22b5,0.0
3bbdc4242c,0.0
44daedf7e2,0.0
3b29451203,0.0
c9523877a8,0.0
233db7d5d6,0.0
69a68c4ded,1.0
0acf6b4323,0.0
20017f0525,0.0
06b185f614,0.0
a4e7d4080d,0.0
11de377abf,0.0
26d2068f5e,0.0
61065adceb,0.0
c6db222512,0.0
1a28a36834,0.0
76161dfd76,0.0
7239e5afba,0.0
c68b2a4900,0.0
a05abb3db0,0.0
0a0c78ce0f,0.0
0ab7cf8a18,0.0
96a4968576,0.0
fedda20e1e,0.0
b50cb48837,1.0
bba098c754,0.0
12d93f1176,0.0
6c7fcf5b64,0.0
6307ab6b9b,0.0
9425e2023d,0.0
ef861b0a92,0.0
9a34186ee7,0.0
cbc4375e90,0.0
767f653123,0.0
70437d4cc4,0.0
1eced62afe,0.0
05e034449b,0.0
33394318c0,0.0
8e0f8d1e29,0.0
ff3c8f1eb9,0.0
1682fd025b,0.0
f2c11fb057,0.0
c3ba664f63,0.0
53c14804ce,0.0
7268dc58cd,0.0
d50d726495,0.0
9ee152ed11,0.0
37f38e31dc,0.0
a87eb612f4,0.0
145fc7e26f,0.0
f83c79ccb2,0.0
d950df54d6,0.0
8e620461c4,0.0
1f4a458180,0.0
88bc4b0c86,0.0
3dfcc49621,1.0
84d168c8e1,1.0
cf878f420c,0.0
c9f90d66a0,0.0
2d0c77460a,0.0
34d09bed8b,0.0
89417441cb,0.0
1e62b74b52,0.0
0b06ad53fd,0.0
9ab33682a2,0.0
a2109cc89f,0.0
aece26662a,0.0
6bf35d104e,0.0
fb6cc2d721,0.0
093c8e20b5,0.0
178034120a,0.0
3746cfbdca,0.0
c8f562c33c,0.0
7d7fa8b3fa,0.0
38cae54935,0.0
39bb1f2fe9,0.0
51bd9be0ba,0.0
cef319d000,0.0
17e8f608e9,0.0
57782cacd6,0.0
c392b20c4a,0.0
991631ce01,0.0
d17f8674bf,0.0
5eca43a095,0.0
15d9eeee42,0.0
df88c794e6,1.0
6ebb968f65,0.0
3c6d590956,0.0
b94642afcc,0.0
424b0ad17b,0.0
075d472956,0.0
9a3713f533,0.0
bab5cd04b1,0.0
6053a61499,0.0
db9c0e4833,0.0
acfb3b4af2,0.0
5f1848b3b4,0.0
05a6734c76,0.0
2163bc7d58,0.0
4e5e0eebd6,0.0
1601352778,0.0
2276d16ca6,0.0
29b4c8ef83,0.0
9396fa9af7,0.0
f90109007e,0.0
553c548785,0.0
64fe0657b3,0.0
ad999ba343,1.0
8f192ca8f6,0.0
2113734121,1.0
1289d0607c,0.0
fa6e002b45,0.0
8aa5c5b680,1.0
f8decf68a8,0.0
2f2989e78c,0.0
38ba18250f,0.0
2fb52c1d88,1.0
7d521584c3,0.0
6809e7d1b7,0.0
4b2e9a8f5f,0.0
2143ffaf7e,0.0
e133bc0ae9,0.0
c9bf0642ac,0.0
6b1d320a41,0.0
ca79c1acc8,0.0
3d9afe65a7,0.0
2c28daa237,0.0
c4adbe4ca8,0.0
dbd937b04b,0.0
58722e2089,1.0
1a86ff87e1,0.0
87dfbe9919,1.0
b366cee08f,0.0
7ae1a21b83,0.0
0d28cd4814,0.0
f8d5f3e7cf,0.0
752986c44c,0.0
8224bfab78,0.0
70486b490f,0.0
8d36f48733,0.0
2fd63171f5,0.0
dd73b55b98,0.0
9ac0594c35,0.0
0509f95a2c,0.0
ea93aa27d9,0.0
6ac64d381a,0.0
3eabcdf039,0.0
78c1d3ef40,0.0
c302605bea,0.0
1863c056ff,0.0
632af155f0,0.0
f6953b3caa,1.0
daa750ae06,0.0
f47b7d838d,0.0
5a090fd35f,0.0
63d498c1bb,0.0
6b234154f7,0.0
dcc8e3b751,0.0
248a825991,0.0
9e7f0133e2,0.0
4f0a7411a8,0.0
a2034d2d11,0.0
995a280c81,0.0
a8994709aa,1.0
84cfe2d345,0.0
628e7d3243,0.0
d1d6e0cc73,0.0
74f973c8af,0.0
bc7de106ea,0.0
05ae6a7cf4,1.0
f1367a1e41,0.0
b3eab116a5,0.0
d43e0e6c5d,0.0
29c8099887,0.0
5e1551c29c,0.0
03c4c62030,0.0
834a1737c8,0.0
302a6c2907,0.0
b1af1b6a51,0.0
58c721d626,0.0
b5b266eb5a,0.0
10583ff7ea,0.0
12df37c3f9,0.0
326fe09516,0.0
06503fed68,0.0
b98bffb958,0.0
fa1778d066,0.0
031f2aaa71,0.0
df4ceeb8a2,0.0
452ba8a8d8,1.0
efce02c045,0.0
441c921e61,0.0
d9918ceb46,0.0
704f43a18f,1.0
eb4f730a78,0.0
ee6204f8c4,0.0
a3d20d8efd,0.0
4ece5f0db2,0.0
893ed64a87,0.0
c33b7d9f1f,0.0
10c45caa8c,0.0
cf63225ae4,0.0
865ff72e64,0.0
cc61dff95c,0.0
869a1cb98c,0.0
d20970b502,0.0
d79f7b11b8,0.0
8abdada961,0.0
9b021e1324,0.0
d2cb605508,0.0
c7e81d62c8,0.0
7f1ca9c130,0.0
03315bd6f9,0.0
f00d920e52,1.0
31281c0e03,1.0
5a1caa538b,0.0
e44298a3f6,0.0
1fb03f7b1a,0.0
cc3b56b433,0.0
e30aca861e,0.0
6c18b7e97f,0.0
f70abfe7b4,0.0
0f4b1ea376,0.0
9d4d1c8793,0.0
aea65dc6e4,0.0
b00488c77e,0.0
c1c3762063,0.0
ce05dbcfca,0.0
0c946608d1,0.0
03fe232621,0.0
dc5bea30e4,0.0
918cbee9fe,0.0
509b20db1e,0.0
89e91e0657,0.0
eb85c0eef2,0.0
b08323d26f,1.0
8d8b762dd0,0.0
ce7483d0b4,0.0
f5841b8211,0.0
6489ec114a,0.0
7cdbe5b02b,0.0
60cd53fd58,0.0
74a87a85d0,0.0
07c60d3967,0.0
ab079e9620,0.0
c7ad52600e,0.0
a5dc296e7a,0.0
2518bd85ad,0.0
d62894a8ee,0.0
bd6c9bdc63,0.0
7b8bc7aa29,0.0
2e7eee59fe,0.0
3c46112587,0.0
e1822385bb,0.0
e5d402c5fa,0.0
349355599f,1.0
fd6b077aca,0.0
563332c24c,0.0
cc59a87287,0.0
fc888c9691,1.0
564baa1d1a,0.0
edf99ffacb,0.0
4fb23aed67,0.0
ceafd51705,0.0
e61b2f0a09,0.0
769150e2d7,1.0
b62fc560a7,0.0
4fb557de5c,0.0
84c5e4c0c1,0.0
cdf5e4f747,0.0
5a3ed6949c,0.0
720edda6d4,1.0
47912daa62,1.0
0dfba67bb4,0.0
6d13cd77e2,1.0
196c3801d6,1.0
6c55535039,0.0
82c9009eb4,0.0
938c199944,0.0
5d8329360e,0.0
8d50ded006,1.0
8de90b2039,0.0
63787076e9,0.0
b0c8961dce,0.0
3f4e3465ac,0.0
262bb63676,0.0
36b72d8471,0.0
2dcb4c8e00,0.0
ad389f36ae,0.0
7e814595a6,0.0
b041c51329,0.0
6fffb97486,0.0
9e0a1df7b4,0.0
958fbd6bf4,0.0
c840b81f8e,0.0
ae8675064f,0.0
6565523e95,0.0
55f021facd,0.0
b4c94ddf60,0.0
7de635b348,0.0
f3df27ac3e,0.0
5b23d32ccf,0.0
e1d3bea57c,0.0
2b93286207,1.0
5282f5a9b7,0.0
a126cbb03d,0.0
d100773aaa,0.0
e1db174e8c,0.0
7dec597a3d,0.0
96ba600fdf,0.0
a2a3260966,0.0
5d4bc8b133,0.0
7ed494f77a,0.0
f521a82521,0.0
155eeabef5,0.0
d9eeb72b25,1.0
c66c8ece01,0.0
295321aeb1,0.0
7d88b1843e,0.0
18ee7799af,0.0
f850fe74da,0.0
d061f5181b,0.0
fb168f41a8,0.0
4f315323cb,0.0
f7ba068e5d,0.0
6e6e8f048d,1.0
b11b9596e1,0.0
a00cf76765,0.0
14ec886504,0.0
f4c3586c3b,0.0
5814d20f81,0.0
8713ce9f84,0.0
ba46e7a013,0.0
54e6037941,1.0
85343d5cdd,0.0
0bb10b9d3e,0.0
27ec64a66e,0.0
0d7614b1ed,0.0
70268f6b5d,0.0
b15c21d917,0.0
baea90e309,1.0
732d597043,0.0
50f6108e70,0.0
0a42f3fe5b,1.0
e11432a521,0.0
480adaac99,0.0
872a51a777,0.0
07eb5ff29f,0.0
ae4bfd52f0,0.0
